"","start","end","today","diviceid","titre_entretien","date_enquete","enqueteur","admin1_enquete","admin2_enquete","admin3_enquete","localite_enquete_realise","admin1_localite","admin2_localite","admin3_localite","nom_localite_renseigne","autre","source_info","source_info_autre","genre_informateur","age_informateur","statut_deplacement_informateur","source_info_localite","source_info_localite_autre","moyen_communication_contact","moyen_communication_contact_autre","info_dernier_mois","info_localite_habite","Maintenant_nous_allo_personnes_deplac_es","large_deplacement_population","raison_deplacement","raison_deplacement_autre","idp_site","idp_famille_accueil","proportion_deplaces","date_dernier_idp","provenance_dernier_idp","provenance_dernier_idp_prefecture","provenance_dernier_idp_sous_prefecture","raison_presence","raison_presence_autre","condition_retour","condition_retour_autre","Maintenant_nous_allo_personnes_retourn_es","retourne_dernier_mois","date_retour","provenance_dernier_retourne","provenance_dernier_retourne_prefecture","provenance_dernier_retourne_sous_prefecture","Maintenant_nous_allo_ns_sur_les_rapatri_s","presence_rapatries","date_retour_rapatries","provenance_rapatries","provenance_rapatries_pays","provenance_dernier_rapaties_autre","raison_rapatriement","raison_rapatriement_autre","Maintenant_nous_allo_s_curit_alimentaire","acces_nourriture","raison_inaccessible","raison_inacessible_autre","strategie_survie","strategie_survie/aucun","strategie_survie/vente_actifs_nonproductifs","strategie_survie/vente_actifs_productif","strategie_survie/reduire_depenses_nonalim","strategie_survie/emprunter_argent_nourriture","strategie_survie/vente_maison_champs","strategie_survie/activités_illegales","strategie_survie/mendier","strategie_survie/consommer_semences","strategie_survie/autre","strategie_survie/nsp","strategie_survie_autre","marche_fonctionnel","marche_fonctionnel_acces","marche_fonctionnel_prix","assistance_alimentaire","Maintenant_nous_allo_ion_sur_la_nutrition","malnutri_moins_cinq_ans","malnutri_plus_cinq_ans","acces_centre_prise_en_charge_malnutri","programme_alimentaire_article_nutritionnel","Maintenant_nous_allo_s_moyens_d_existence","depense_alimentation","source_revenu","source_revenu_autre","revenu_moyen","acces_terre","barriere_agriculture","barriere_agriculture_autre","possession_betail","type_betail","epidemie_betail","assistance_agricole","Maintenant_nous_all_uestions_sur_la_sant","pb_sante_moins_cinq_ans","pb_sante_moins_cinq_ans_autre","pb_sante_plus_cinq_ans","pb_sante_plus_cinq_ans_autre","cause_deces","cause_deces_autre","comparaison_deces","lieu_accouchement","lieu_accouchement_autre","raison_accouchement_maison","raison_accouchement_maison_autre","service_sante_distance_marche","lieu_soin_choisi","lieu_soin_choisi_autre","service_sante_duree_marche","service_sante_acces","service_sante_barriere","service_sante_barriere_autre","assistance_service_sante","Mainteneant_nous_all_ns_sur_la_protection","incident_mort","incident_pillage","sentiment_securite","risque_protection_fille","risque_protection_fille_autre","risque_protection_garcon","risque_protection_garcon_autre","risque_protection_femme","risque_protection_femme_autre","risque_protection_homme","risque_protection_homme_autre","mineurs_separes","mineurs_separes_raison","mineurs_separes_raison_autre","relation_idp_hote","assistance_protection","assistance_protection_autre","programme_protection_assistance","Maintenant_nous_allo_les_NFI_et_les_abris","type_abris_hote","type_abris_hote_autre","type_abris_refugie_idp","type_abris_refugie_idp_autre","type_abris_retourne_rapatrie","type_abris_retourne_rapatrie_autre","materiaux_dispo","paille","tole","bache","corde","bois","brique_cuite","brique_non_cuite","fer","ciment","nfi_001","couverture","seau","bidon","kit_cuisine","moustiquaire","couchage","bache_001","habit","savon","programme_assistance_abris_nfi","Maintenant_nous_allo_ns_relatives_l_eau","source_eau_boire","source_eau_boire_autre","source_eau_usage","source_eau_usage_autre","source_eau_temp_boire","source_eau_temp_usage","source_eau_saison_seche_boire","source_eau_saison_seche_usage","acces_eau","acces_eau_barriere","acces_eau_barriere_autre","Maintenant_nous_allo_au_lavage_des_mains","infra_sanitaire_utilise","infra_sanitaire_utilise_autre","dispositif_lavage_main","programme_assistance_eha","Maintenant_nous_allo_tions_sur_l_ducation","service_education_fonctionnel","service_education_dispo","service_education_indispo","service_education_indispo_autre","service_education_indispo_insecurite","service_education_indispo_insecurite_autre","participation_fille","participation_garcon","participation_fille_ado","participation_garcon_ado","acces_education_barriere","acces_education_barriere_autre","programme_assistance_education","Maintenant_nous_allo_ismes_de_redevabilit","source_info_confiance","source_info_confiance_autre","radio_fonctionnelle","station_radio_fonctionnelle","reseau_tel_fonctionnel","reseau_tel_fonctionnel_rupture","besoins_prioritaires","priorite_un","priorite_deux","priorite_trois","Maintenant_nous_allo_n_de_notre_entretien","ki_zone","ki_zone_contact","participation_focus_group","entretien_prochain_mois","entretien_prochain_mois_contact","final_enquete","__version__","_id","_uuid","_submission_time","_validation_status","_index"
"258",,,,,,,,,,,,"mbomou","gambo","ngandou","kazangba",,,,,,,,,,,,,,"non",,,"oui","oui","minorite","nsp","non",,,"conflits_armes",,"securite",,,"non",,,,,,"non",,,,,,,,"non","destruction_inondation",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","non","oui","non",,"oui","non","non","non",,"majorite","peche_chasse",,"dix_trente","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"oui","maison",,"manque_cs",,"non",,,,"pas_suffisant","existence_infra",,"nsp",,"non","oui","non","mariage_force",,"mariage_force",,"violence_domestique",,"violence_domestique",,"oui","mariage",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,,,,"oui","non","non","oui","oui","non","oui","non","non",,"non","non","non","oui","non","oui","non","AC","oui","non",,"riviere",,"riviere",,"inf_quinze_min","inf_quinze_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"non","non",,"oui","communautaire",,,,,"plus_moitie","majorite","plus_moitie","plus_moitie","enfant_marie",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","AC",,,,,,,,,,,,,
"259",,,,,,,,,,,,"mbomou","gambo","ngandou","Kembe-Kette, axe Pombolo - Lakoundji, pk 22",,,,,,,,,,,,,,"oui","AC",,"oui","oui","moitie","AC","oui","basse_kotto","kembe","conflits_armes",,"securite",,,"non",,,,,,"non",,,,,,,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","oui","oui",,"AC","agriculture",,"dix_trente","oui","AC",,"non",,,"non",,"diarrhee",,"palu",,"maladie",,"oui","hopital",,,,"oui","hopital",,"inf_demie_journee","insuffisant","existence_infra",,"oui",,"oui","oui","non","mariage_force",,"AC",,"AC",,"AC",,"oui","mariage",,"bonne","autorite_locale",,"non",,"urgence",,"urgence",,,,,"oui","non","non","oui","oui","non","oui","non","non",,"non","non","non","non","non","oui","non","non","oui","non",,"source_non_amenagee",,"riviere",,"inf_quinze_min","inf_quinze_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"nsp","non",,"oui","publique",,,,,"majorite","AC","majorite","majorite","enfant_marie",,"nsp",,"autre",,"non","non","non",,,"AC","AC","AC",,,,,,,,,,,,,
"260",,,,,,,,,,,,"mbomou","gambo","ngandou","lingomba",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","marche_non_fonctionnel",,,"0","0","1","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","non","oui","non",,"majorite","peche_chasse",,"inf_dix","oui","AC",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"oui","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"non",,"non","non","non","AC",,"AC",,"aucun",,"aucun",,"non",,,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","non","oui","non","non","non","non",,"non","non","non","non","non","oui","non","oui","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_quinze_min","inf_quinze_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"majorite","majorite","plus_moitie","plus_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"AC","eha","nfi",,,,,,,,,,,,,
"261",,,,,,,,,,,,"mbomou","gambo","ngandou","ngalakpa",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","AC",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","non","non","non",,"plus_moitie","peche_chasse",,"inf_dix","oui","AC",,"oui","petit","non","non",,"diarrhee",,"autre",,"maladie",,"oui","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","insuffisant","ressource_financiere",,"oui",,"oui","non","non","mariage_force",,"aucun",,"violence_domestique",,"aucun",,"oui","avec_autre_famille",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","oui","non","non",,"riviere",,"riviere",,"inf_trente_min","inf_trente_min","oui","oui","insuffisant","qualite_eau",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","moins_moitie","moins_moitie","finances",,"non",,"autre",,"non","non","non",,,"secal","AC","log",,,,,,,,,,,,,
"262",,,,,,,,,,,,"mbomou","gambo","ngandou","ngougnon",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","destruction_inondation",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","oui","oui","non",,"plus_moitie","peche_chasse",,"dix_trente","oui","manque_semence_outils",,"oui","petit","non","non",,"AC",,"AC",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_heure","insuffisant","AC",,"oui",,"non","non","non","mariage_force",,"aucun",,"AC",,"aucun",,"oui","AC",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","oui","oui","non",,"riviere",,"riviere",,"inf_trente_min","inf_trente_min","oui","oui","insuffisant","qualite_eau",,,"defecation_air_libre_cours_eau",,"non","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","moins_moitie","plus_moitie","enfant_occupe",,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","log",,,,,,,,,,,,,
"263",,,,,,,,,,,,"mbomou","gambo","ngandou","Nguidi, axe Ouazoua - Ngandou, pk 12",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","faible_rendement",,,"0","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","AC","non","non",,"plus_moitie","agriculture",,"inf_dix","oui","sols",,"oui","petit","oui","non",,"diarrhee",,"AC",,"maladie",,"non","maison",,"manque_personnel",,"oui","poste_sante",,"inf_heure","insuffisant","medicament_indispo",,"oui",,"non","non","non","mariage_force",,"aucun",,"aucun",,"aucun",,"oui","autre",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","oui","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"sup_soixante_min","sup_soixante_min","non","non","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","communautaire",,,,,"plus_moitie","plus_moitie","AC","moins_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"eha","sante","nfi",,,,,,,,,,,,,
"264",,,,,,,,,,,,"mbomou","gambo","ngandou","Poungbando, axe Pombolo - Kembe-kette, pk 20",,,,,,,,,,,,,,"non",,,"non","AC",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","destruction_combat",,,"0","0","0","0","0","0","0","0","AC","0","0",,"oui","non","oui","non",,"oui","non","non","non",,"majorite","peche_chasse",,"inf_dix","non","insecurite",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"manque_cs",,"AC",,,,"pas_suffisant","AC",,"nsp",,"non","oui","non","mariage_force",,"mariage_force",,"violence_domestique",,"violence_domestique",,"oui","avec_autre_famille",,,"autorite_locale",,"non",,"urgence",,,,,,,"oui","non","non","oui","oui","non","oui","non","non",,"non","non","non","oui","non","oui","non","oui","oui","non",,"riviere",,"riviere",,"inf_quinze_min","inf_quinze_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"non","non",,"oui","communautaire",,,,,"plus_moitie","AC","plus_moitie","AC","enfant_marie",,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","eha",,,,,,,,,,,,,
"265",,,,,,,,,,,,"mbomou","ouango","ngbandinga","kemgba",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","marche_non_fonctionnel",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","oui","oui","non",,"majorite","petit_commerce",,"inf_dix","oui","manque_terre",,"oui","petit","oui","non",,"malnutrition",,"palu",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_heure","insuffisant","abs_travailleur_sante",,"oui",,"non","non","non","AC",,"AC",,"aucun",,"aucun",,"non",,,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","oui","oui","oui","oui","non","non",,"oui","oui","oui","oui","oui","oui","non","oui","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_soixante_min","inf_quinze_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","prive",,,,,"majorite","majorite","moins_moitie","plus_moitie","finances",,"non",,"leaders_tradition",,"oui","non","oui","oui",,"secal","secal","nfi",,,,,,,,,,,,,
"266",,,,,,,,,,,,"mbomou","ouango","ngbandinga","mbonziriri",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","AC",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","non","oui","non",,"moitie","petit_metiers",,"inf_dix","non","sols",,"oui","petit","non","non",,"diarrhee",,"AC",,"nsp",,"non","poste_sante",,,,"oui","poste_sante",,"inf_heure","insuffisant","AC",,"oui",,"non","non","non","violence_sexuelle",,"pillage_criminalite",,"aucun",,"aucun",,"oui","AC",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","non","non",,"oui","oui","oui","oui","oui","oui","oui","non","non","non",,"forage",,"riviere",,"inf_soixante_min","inf_trente_min","oui","oui","juste_assez",,,,"latrine_non_acceptable",,"non","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","moins_moitie","plus_moitie","AC",,"non",,"humanitaire_ong",,"non","non","non",,,"sante","education","subsistance",,,,,,,,,,,,,
"267",,,,,,,,,,,,"mbomou","ouango","ngbandinga","ndengue",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","AC",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","non","oui","non",,"plus_moitie","AC",,"AC","non","manque_moyens",,"oui","petit","oui","non",,"diarrhee",,"autre",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_demie_journee","insuffisant","medicament_indispo",,"oui",,"non","non","non","violence_sexuelle",,"pillage_criminalite",,"aucun",,"aucun",,"oui","AC",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","non","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"riviere",,"inf_trente_min","inf_trente_min","non","oui","insuffisant","source_indispo_saison",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","presque_aucun","moins_moitie","finances",,"non",,"AC",,"non","non","non",,,"education","secal","eha",,,,,,,,,,,,,
"268",,,,,,,,,,,,"mbomou","ouango","ngbandinga","nguengue",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","AC",,,"0","0","1","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","non","oui","non",,"majorite","petit_metiers",,"inf_dix","oui","manque_terre",,"oui","petit","non","non",,"diarrhee",,"palu",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_demie_journee","juste_assez",,,"non",,"non","non","non","violence_domestique",,"violence_domestique",,"aucun",,"aucun",,"non",,,,"autre",,"non",,"habitat_long_terme",,,,,,,"non","non","non","oui","oui","oui","oui","non","non",,"oui","oui","non","non","oui","oui","non","oui","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_trente_min","inf_quinze_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"majorite","majorite","moins_moitie","plus_moitie","enfant_marie",,"non",,"leaders_tradition",,"oui","non","oui","oui",,"log","AC","AC",,,,,,,,,,,,,
"269",,,,,,,,,,,,"mbomou","ouango","ngbandinga","nziriri",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","marche_non_fonctionnel",,,"0","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","AC","oui","oui",,"plus_moitie","peche_chasse",,"AC","non","AC",,"oui","petit","AC","non",,"toux",,"AC",,"maladie",,"non","poste_sante",,,,"oui","poste_sante",,"inf_demie_journee","insuffisant","medicament_indispo",,"oui",,"non","non","non","mariage_force",,"pillage_criminalite",,"aucun",,"aucun",,"oui","autre",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","non","non",,"oui","oui","non","oui","oui","AC","oui","non","oui","non",,"source_non_amenagee",,"riviere",,"sup_soixante_min","inf_trente_min","oui","oui","insuffisant","qualite_eau",,,"defecation_air_libre_cours_eau",,"non","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","presque_aucun","moins_moitie","enfant_pas_interesse",,"non",,"leaders_tradition",,"non","non","non",,,"secal","subsistance","education",,,,,,,,,,,,,
"270",,,,,,,,,,,,"mbomou","ouango","ngbandinga","sirikotta",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","faible_rendement",,,"0","0","1","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","non","oui","non",,"majorite","AC",,"inf_dix","oui","manque_terre",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_heure","insuffisant","abs_travailleur_sante",,"non",,"non","non","non","aucun",,"aucun",,"aucun",,"aucun",,"non",,,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","oui","oui","oui","AC","non","non",,"non","non","non","non","non","oui","non","oui","oui","non",,"forage",,"source_non_amenagee",,"inf_soixante_min","inf_quinze_min","oui","oui","insuffisant","distance",,,"AC",,"oui","non",,"oui","publique",,,,,"majorite","majorite","moins_moitie","plus_moitie","finances",,"non",,"leaders_tradition",,"non","non","oui","non",,"sante","eha","AC",,,,,,,,,,,,,
"271",,,,,,,,,,,,"mbomou","ouango","ngbandinga","temounga",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","faible_rendement",,,"0","0","AC","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","AC","oui","non",,"majorite","petit_commerce",,"inf_dix","oui","manque_terre",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","centre_sante",,,,"oui","centre_sante",,"inf_heure","insuffisant","medicament_indispo",,"non",,"non","non","non","AC",,"AC",,"aucun",,"aucun",,"non",,,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","oui","AC","oui","non","non","non",,"AC","AC","non","non","AC","oui","non","oui","oui","non",,"forage",,"source_non_amenagee",,"inf_trente_min","inf_quinze_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"majorite","majorite","moins_moitie","AC","finances",,"non",,"leaders_tradition",,"non","non","oui","oui",,"AC","education","AC",,,,,,,,,,,,,
"272",,,,,,,,,,,,"mbomou","ouango","ngbandinga","ziangba",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"oui","dernier_mois","oui","rdc",,"AC",,,"non","marche_non_fonctionnel",,,"0","0","0","0","0","0","0","0","0","1","0",,"oui","oui","oui","non",,"oui","AC","oui","AC",,"plus_moitie","agriculture",,"AC","oui","sols",,"oui","petit","AC","non",,"diarrhee",,"palu",,"nsp",,"non","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"oui",,"non","non","oui","AC",,"aucun",,"AC",,"AC",,"oui","perdu_pendant_deplacement",,"bonne","fac",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"oui","oui","non","oui","oui","oui","oui","non","non",,"oui","oui","non","oui","oui","non","oui","non","oui","non",,"source_non_amenagee",,"riviere",,"inf_soixante_min","inf_trente_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre_cours_eau",,"oui","non",,"oui","publique",,,,,"plus_moitie","plus_moitie","moins_moitie","plus_moitie","enfant_pas_interesse",,"non",,"leaders_tradition",,"non","non","non",,,"abris","sante","subsistance",,,,,,,,,,,,,
"273",,,,,,,,,,,,"mbomou","rafai","rafai","baroua",,,,,,,,,,,,,,"AC",,,"non","oui","AC","AC","oui","haut_mbomou","AC","conflits_armes",,"securite",,,"oui","AC","oui","mbomou","rafai",,"AC",,,,,"AC",,,"non","AC",,,"1","0","0","0","0","0","0","1","1","0","0",,"non",,,"non",,"oui","oui","non","non",,"AC","AC",,"AC","oui","AC",,"non",,,"non",,"diarrhee",,"toux",,"AC",,"AC","maison",,"AC",,"non",,,,"insuffisant","insecurite",,"non",,"oui","oui","non","violence_sexuelle",,"menaces_ga",,"harcelement",,"AC",,"oui","AC",,"bonne","leaders_religieux",,"non",,"urgence",,"urgence",,"urgence",,,"AC","non","non","AC","AC","non","AC","non","non",,"non","non","non","non","non","non","non","non","non","non",,"riviere",,"riviere",,"AC","AC","non","non","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"insecurite",,"AC",,,,,,,,"non",,"AC",,"non","non","non",,,"sante","AC","AC",,,,,,,,,,,,,
"274",,,,,,,,,,,,"mbomou","rafai","rafai","dembia",,,,,,,,,,,,,,"non",,,"oui","oui","moitie","3_dernier_mois","oui","haut_mbomou","zemio","conflits_armes",,"securite",,,"oui","dernier_mois","oui","mbomou","rafai",,"oui","dernier_mois","oui","rdc",,"baisse_assistance",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"non",,,"non",,"oui","oui","oui","oui",,"majorite","agriculture",,"inf_dix","oui","insecurite",,"non",,,"non",,"diarrhee",,"diarrhee",,"maladie",,"oui","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"non",,"non","non","non","mariage_force",,"mariage_force",,"separation_familiale",,"menaces_ga",,"oui","avec_autre_famille",,"fragile","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,"AC",,,"non","non","non","oui","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","non","non","non",,"riviere",,"riviere",,"inf_trente_min","inf_trente_min","non","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"oui","non",,"non",,"école fermé (COVID-19)",,,,,,,,,,"non",,"leaders_tradition",,"non","oui","non",,,"secal","AC","subsistance",,,,,,,,,,,,,
"275",,,,,,,,,,,,"mbomou","rafai","rafai","derbissaka",,,,,,,,,,,,,,"oui","conflits_armes",,"non","oui","minorite","plus_de_un_an","oui","mbomou","rafai","conflits_armes",,"acces_aide_humanitaire",,,"oui","6_dernier_mois","oui","haut_mbomou","djema",,"non",,,,,"baisse_assistance",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","0","0","1","0",,"non",,,"non",,"oui","non","oui","oui",,"moitie","peche_chasse",,"aucun","oui","insecurite",,"oui","petit","non","non",,"diarrhee",,"palu",,"maladie",,"non","poste_sante",,,,"oui","autre",,"inf_trente_min","pas_suffisant","medicament_indispo",,"oui",,"non","non","non","violence_sexuelle",,"recrutement_force",,"menaces_ga",,"menaces_ga",,"oui","avec_autre_famille",,"fragile","autorite_locale",,"oui",,"habitat_long_terme",,"urgence",,"urgence",,,"non","non","non","non","oui","oui","oui","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"inf_soixante_min","inf_soixante_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"école fermé (COVID-19)",,,,,,,,,,"non",,"humanitaire_ong",,"non","non","non",,,"secal","sante","eha",,,,,,,,,,,,,
"276",,,,,,,,,,,,"mbomou","rafai","rafai","karamadar",,,,,,,,,,,,,,"non",,,"non","AC",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","destruction_combat",,,"1","0","0","AC","0","0","0","0","1","0","0",,"non",,,"non",,"oui","oui","non","non",,"majorite","peche_chasse",,"dix_trente","non","AC",,"non",,,"non",,"palu",,"AC",,"maladie",,"AC","maison",,"manque_cs",,"non",,,,"insuffisant","existence_infra",,"non",,"non","non","non","travail_force",,"travail_force",,"AC",,"AC",,"oui","recherche_travail",,,"comite_protection",,"non",,"urgence",,,,,,,"non","non","non","AC","AC","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"riviere",,"riviere",,"inf_quinze_min","inf_quinze_min","non","non","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"existence_infra_scolaire",,,,,,,,,,"non",,"AC",,"AC","non","non",,,"AC","AC","secal",,,,,,,,,,,,,
"277",,,,,,,,,,,,"nana_mambere","bouar","niem_yelewa","conseiller",,,,,,,,,,,,,,"non",,,"non","oui","minorite","dernier_mois","oui","nana_mambere","bouar","conflits_communautaire",,"securite",,,"oui","3_dernier_mois","oui","nana_mambere","bouar",,"oui","dernier_mois","oui","camroun",,"famille",,,"non","destruction_betail",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","oui","non",,"moins_moitie","agriculture",,"inf_dix","oui","insecurite",,"oui","grand","oui","non",,"palu",,"rougeole",,"maladie",,"non","poste_sante",,,,"oui","poste_sante",,"inf_heure","insuffisant","existence_infra",,"non",,"non","non","non","mariage_force",,"menaces_ga",,"aucun",,"aucun",,"oui","mariage",,"bonne","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"oui","oui","oui","oui","oui","oui","oui","oui","oui",,"non","oui","non","oui","oui","oui","non","oui","oui","non",,"riviere",,"forage",,"inf_soixante_min","inf_trente_min","non","non","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"presque_aucun","moins_moitie","presque_aucun","moins_moitie","enseignants_qualifiés",,"non",,"leaders_communaute",,"oui","oui","oui","oui",,"sante","secal","education",,,,,,,,,,,,,
